"rank","obs","boot_lb","boot_ub"
1,0.0695373985658077,-0.154917573764967,-0.0165386655115059
2,0.0703113185750286,-0.14798634484351,-0.0127382631548556
3,0.0722412807483416,-0.0878130245938584,-0.00814706686358782
4,0.0722412807514003,-0.0820933703240462,-0.007259544362092
5,0.116442532085827,-0.0628171910115812,-0.00599073224974134
6,0.117028350583576,-0.0590055509637843,-0.00512960081755355
7,0.150132077660728,-0.0414426427783887,-0.00357966997603045
8,0.153241725395726,-0.0389771046588615,-0.0026663235698154
9,0.153929753221537,-0.0333743928554842,-0.00167456350935478
10,0.154474747587904,-0.0259491283685044,-0.00151729947359875
11,0.155776028776005,-0.0242151094040409,-0.000414069898697616
12,0.159359072352625,-0.021151054345646,-0.000289435539571587
13,0.163237386622655,-0.0177309577137874,-0.000199979468335449
14,0.163474576125566,-0.0173032465772434,9.75410491716707e-05
15,0.163600759611667,-0.0132521268456315,0.000273045472607588
16,0.163624176250783,-0.0113736927115166,0.000538958091141818
17,0.163810043358604,-0.0104407603674459,0.000555007793277018
18,0.165862952077958,-0.0099954471249365,0.00112188506044886
19,0.169451565962323,-0.00896239538856199,0.00116169345997317
20,0.1695894361155,-0.00804667779965759,0.00139286129137671
21,0.178780196196472,-0.00659227009200644,0.00166429098076617
22,0.181878270963747,-0.00638531997225376,0.00184415898563795
23,0.19062035960865,-0.00598448742139055,0.00204225592670138
24,0.19062035960865,-0.00536492930594664,0.00204694606376107
25,0.193108199088853,-0.00480002684634547,0.00225776593105764
26,0.193856082747935,-0.00397305121506459,0.00233124933513596
27,0.196322923601449,-0.00344182415786012,0.00285544455138042
28,0.196880277275317,-0.00318215747748156,0.00309240733498786
29,0.202033685770697,-0.00305879504286437,0.00318512377408212
30,0.202033685771714,-0.00301806711307941,0.00342581841436333
31,0.205253857085376,-0.00291868831384058,0.0040109087116004
32,0.205594619595467,-0.00274243694674249,0.00424324327591476
33,0.210921922946335,-0.00243325328653301,0.00442923491519964
34,0.214232387654958,-0.00222205540698265,0.00463439542103224
35,0.219207120708517,-0.00216004012740701,0.00512483256156185
36,0.219460652170286,-0.00195449780048761,0.00562099337871997
37,0.22538038175053,-0.00165821531750165,0.00578878645224663
38,0.231533712835306,-0.00146224962664996,0.00678754413723123
39,0.231757617041332,-0.00140800535365374,0.00698366362436399
40,0.231938878159873,-0.00125324813536963,0.00729208629021364
41,0.232442133869597,-0.000805662313655642,0.00916767242123345
42,0.233337054039243,-0.00070632814549992,0.0102194107910227
43,0.23380740727511,-0.000459236850673298,0.0124602966000529
44,0.234620175172362,-0.000261821535835837,0.0153112028021708
45,0.234647966181692,3.38375461647259e-05,0.0155698273355888
46,0.236496366950745,0.000593457236417491,0.017325238437893
47,0.237512565035587,0.00139400520500457,0.0187123064223016
48,0.243497379110571,0.00153382992935379,0.0221136099087707
49,0.255684081838738,0.00182595675325147,0.0312569075907925
50,0.256197736705278,0.0021909236694527,0.0346749993016407
51,0.265180150461308,0.00255176382464202,0.0492710476796393
52,0.265191775140159,0.00320531763092395,0.0492710495604161
53,0.274177210512601,0.00426952868180018,0.0766703154591645
54,0.274177210515857,0.00454343875700406,0.0822245354114813
55,0.318499574856526,0.00526510634428606,0.100474303294708
56,0.318510301653323,0.00697269382278289,0.103740631372188
57,0.39724673236705,0.0154645387945294,0.131193131215375
58,0.397459825729479,0.0160213595116266,0.143448252371265
