"rank","obs","boot_lb","boot_ub"
1,-0.228356922806404,-0.328660603991928,-0.0316919307516054
2,-0.220988386359626,-0.320153701794077,-0.0290934856624516
3,-0.219931936450475,-0.118909169637248,-0.0238092695871558
4,-0.217938223854106,-0.0984526004397564,-0.0215255033774051
5,-0.202667511342658,-0.09525700764983,-0.016378739925021
6,-0.2017282224542,-0.0747949540918685,-0.0144740624754722
7,-0.082851951022499,-0.0668925431598634,-0.0120002726835646
8,-0.0784405071680593,-0.0637412911742832,-0.00974838185698318
9,-0.0484601960743614,-0.0586260556347846,-0.0086827565100476
10,-0.0459734004190332,-0.0519038714909127,-0.00843276730536318
11,-0.0106118343595701,-0.0502234103313008,-0.00649772415756376
12,-0.0105224617750049,-0.0438955358699509,-0.00629334543486118
13,0.0142672933036629,-0.0402601737466065,-0.00368014140412292
14,0.0151802236752063,-0.0395972882665288,-0.00326995422849649
15,0.0168031768856223,-0.0366387863473568,-0.00130880649833478
16,0.0304670797726444,-0.0328553639445596,-0.00121544488125046
17,0.0314447551595445,-0.031840976097644,-0.000526816099072933
18,0.0425163683137068,-0.0307012757676285,-0.000173741120779456
19,0.0507062538859256,-0.0300832319381117,0.0010136065055328
20,0.0507062539489145,-0.0266425848158274,0.00122274517282697
21,0.105565447929769,-0.026292743045322,0.00181726863780134
22,0.110313525475917,-0.025129054520445,0.00270273875094717
23,0.11205037730707,-0.0234932962428804,0.00329215156069907
24,0.113635798848792,-0.0224558249137043,0.00455994856735624
25,0.138332423035186,-0.0218672731153319,0.00468663111129818
26,0.141146769458897,-0.0209311128499132,0.00561973234513601
27,0.148481514434038,-0.0209279958884039,0.00573536288606058
28,0.157003748809665,-0.019901207771346,0.00626586826969589
29,0.157003748809665,-0.0179406795958057,0.00626586841169671
30,0.163827821337099,-0.0167923700329283,0.00767699519595344
31,0.167479103158176,-0.0157339975926765,0.00776040642923725
32,0.172894242856982,-0.0154952565639013,0.0084681978539054
33,0.177168262139776,-0.0153840940648616,0.00879921011064164
34,0.178550642608396,-0.0149885629149506,0.0100055572799105
35,0.182146114579669,-0.0133481260156889,0.0104402244937081
36,0.191190124006002,-0.0132806040921519,0.0106366744501278
37,0.19240215424606,-0.0126725818217253,0.0112099908045264
38,0.192442823339818,-0.0126725816638726,0.0112429349036824
39,0.205979462361605,-0.0120249283839841,0.0117752513870927
40,0.228704482624156,-0.0120249277995629,0.0120356325354323
41,0.230396090011051,-0.0111247291666016,0.0123506275381891
42,0.251279036173345,-0.0109004217402192,0.0128422463545564
43,0.251279036229873,-0.00937057093516762,0.0132730697132854
44,0.259625918244187,-0.00906223442757378,0.0138332573832943
45,0.260407239142837,-0.00886999599615023,0.0145083751540527
46,0.261846872647274,-0.00878443122088962,0.0161157213494407
47,0.261846872864727,-0.00798653714895424,0.0164398970913609
48,0.279912238711381,-0.00790878745885904,0.0178765582404676
49,0.307514303807692,-0.00726731556981305,0.020456086377815
50,0.308348014292645,-0.00633937227308663,0.0224979475603823
51,0.308354680460742,-0.00540846279117934,0.0231991146848892
52,0.309001775292119,-0.00454202273573726,0.0234823953585943
53,0.311946040539045,-0.00437500548819514,0.0244058058271124
54,0.334783194677182,-0.00372243672347275,0.0260796615153131
55,0.362821734347596,-0.0025988558440574,0.0269460856058744
56,0.376136378816054,-0.00222768105658104,0.0304464993823845
57,0.37905705565376,-0.00203274662556261,0.0314699506585684
58,0.383160406018475,-0.00162781142035689,0.0333020277765549
59,0.397912243052374,-0.000992555857899807,0.0374416667173148
60,0.399174822755365,-0.00072497675531433,0.0379368486221968
61,0.409477322503949,6.65459826371814e-05,0.0395018140095775
62,0.412711987022971,0.0011482140917348,0.0398115298648627
63,0.413568380737324,0.00225675836826248,0.0400649113951623
64,0.413719769141479,0.00242948461113719,0.0424383822179803
65,0.428657338534447,0.00310974499937884,0.0445691440308612
66,0.430203595547566,0.00531602697198121,0.0466701770287448
67,0.474044071156461,0.00561542725638977,0.0513502863825935
68,0.478130896674567,0.00652858127641445,0.0544452782668394
69,0.483952062233499,0.00670209674677937,0.0616873613178024
70,0.487114473769139,0.00673313607320312,0.0673572858857796
71,0.517335579478909,0.00910056201067184,0.0867597809261401
72,0.538485461142669,0.012741453152368,0.0871045563875589
73,0.795265916362333,0.0193234689766894,0.118210391137666
74,0.795265916467272,0.0213977895329622,0.126262330786558
75,0.889390275694519,0.0283902260119771,0.309660085504111
76,0.889390276187573,0.0315431682947774,0.31269275173497
