"rank","obs","boot_lb","boot_ub"
148,-0.000266666666666666,-0.0538044076750325,0.0094814621530338
149,-0.000261231882946551,-0.0538036500546333,0.0096740826515566
150,0.000378102332117058,-0.0538026088533471,0.00975404479582382
151,0.000741348036637346,-0.0534238692050435,0.00976701722281289
152,0.00074258046655156,-0.0532558681603454,0.00990997975839677
153,0.000750000000000001,-0.052980004968769,0.00991500334868532
154,0.000750002109373766,-0.0529772506400058,0.00995921586905339
155,0.000756847126888804,-0.0525292822183041,0.0101500769327953
156,0.000756847126888804,-0.0524519987671971,0.0101509408830211
157,0.000756847126888804,-0.0522066449559017,0.0102716042845399
158,0.000885285783685126,-0.0519646239169947,0.0103902306545841
159,0.000893963655740737,-0.0518007646933952,0.0104310294688495
160,0.001,-0.051712725312188,0.0105516434341664
161,0.0010000026666638,-0.0511118182409533,0.0106552472401861
162,0.00151685786980896,-0.0511036173778831,0.0106962815091001
163,0.00151685786980896,-0.0507150065007373,0.0107739675289258
164,0.00151685786980896,-0.0507107795439657,0.0108490257130627
165,0.00174729207915866,-0.0507026202772764,0.0108631769535674
166,0.00174729207915866,-0.0504105991543466,0.0109718723013733
167,0.00174729207915866,-0.0496816522652745,0.011093226451106
168,0.00179721292606265,-0.0495432179751562,0.011264399614973
169,0.00179898974929261,-0.0491738807161335,0.0114135179555909
170,0.0018434489367324,-0.0491731359739751,0.0115181076456683
171,0.0018434489367324,-0.0491498176863925,0.0115906578350499
172,0.0018434489367324,-0.049137365429412,0.0116892319343935
173,0.00184869063826021,-0.0482003683817199,0.0117829052311664
174,0.00184869063826021,-0.0480893012644913,0.0119019057594034
175,0.00184869063826021,-0.047869068432311,0.0119823842544292
176,0.00191617149970938,-0.0478196537238381,0.011986816041093
177,0.00192226184759935,-0.0469236480362624,0.0120136933661078
178,0.00195013150777296,-0.0468802533601005,0.0122241999076777
179,0.00195013150777296,-0.0468763184456465,0.0123632364698858
180,0.00195013150777296,-0.0468739274667778,0.0123632509398748
181,0.0023039566370122,-0.046727876272745,0.0124062508855638
182,0.0023039566370122,-0.0465419795062852,0.0124145441637097
183,0.0023240844592727,-0.046409186412655,0.0124330528607415
184,0.00305754721245516,-0.0461162748039317,0.0124339330061569
185,0.00305754721245516,-0.0460018618923811,0.0125810629289828
186,0.00305754721245516,-0.0459318231955782,0.0127310876042673
187,0.00310512038566733,-0.0458119033605613,0.0128049175769906
188,0.00310512038566733,-0.0458076123905652,0.0128152800236558
189,0.00312945639680769,-0.0458060133919467,0.0128504602707007
190,0.0033440601045463,-0.0451461343390775,0.0129631415690529
191,0.00334782236119581,-0.0449858816744296,0.0130821514462299
192,0.00338151797581289,-0.0445753091667259,0.0132227727815893
193,0.00338151797581289,-0.0441558937960033,0.0132270889217029
194,0.00340145853268434,-0.0441197489666848,0.013255722032601
195,0.00340145853268434,-0.0440558550781966,0.0133356693943748
196,0.00362400424529019,-0.0439937725400803,0.0134151500019362
197,0.00363128000379503,-0.0439881483899133,0.0136544505859214
198,0.00363128000379503,-0.0439154913333228,0.0137298609631396
199,0.00378817279756402,-0.0437795978553931,0.0137841501795238
200,0.00378817279756402,-0.0434519948221349,0.0138332025189858
201,0.00379502372369315,-0.043435656828272,0.0138733679868894
202,0.00379502372369315,-0.0434322009670815,0.0143377228362049
203,0.00379502372369315,-0.0430622678247312,0.0144836700581402
204,0.0044389511561973,-0.0426204836997827,0.0144862162719812
205,0.0044389511561973,-0.0425398057011203,0.0146388557354813
206,0.0044389511561973,-0.042525094211156,0.0146398896381994
207,0.00445000991061246,-0.042523919996299,0.0147382035144853
208,0.00445000991061246,-0.0425070394156344,0.0147621678818126
209,0.00445000991061246,-0.0423259854133065,0.0147629255894753
210,0.00467480386271931,-0.0422923626190088,0.0147740986741667
211,0.00467480386271931,-0.0422045861374143,0.0147816832600066
212,0.00467480386271931,-0.0422045861374143,0.014815607780336
213,0.00473076923076923,-0.0422044307792531,0.0148384454003701
214,0.00474004788425296,-0.0420548177653194,0.0148386474792064
215,0.00475110655126178,-0.0420548177653194,0.0150164159480491
216,0.00475362283318353,-0.0420522754479815,0.0150864756859748
217,0.00478566373586881,-0.0419344413352282,0.0150925179307208
218,0.00478566373586881,-0.0418488276863131,0.0152842179142995
219,0.00479410407478366,-0.0418461752186403,0.0152866802406055
220,0.00479451269980189,-0.0417169334741547,0.0152988257864656
221,0.00483096655229707,-0.0415911976910271,0.0153218006712052
222,0.00483099865842116,-0.0409645524731579,0.0153475508505595
223,0.00487515131478076,-0.0409168775288908,0.0155197291253134
224,0.00487515131478076,-0.0409090133898391,0.0156413708326669
225,0.00501387457434094,-0.0405660602176107,0.0156998937011408
226,0.00546306369676496,-0.040448104756755,0.0157476836132777
227,0.00546306369676496,-0.0403595336419143,0.0157574273274738
228,0.00551854737190486,-0.0402416816305316,0.0159180480971117
229,0.0055308561806493,-0.0402403482632137,0.0160477234740873
230,0.00555478545723419,-0.0402380059030899,0.0160535233615907
231,0.0055559351365226,-0.040010135718109,0.0161850689865557
232,0.00578423221932721,-0.0399608057971759,0.016238075511406
233,0.00578960625350956,-0.0397419544236634,0.0163923862882923
234,0.00583949674553994,-0.0397074092072875,0.0167642143967771
235,0.005842826395822,-0.0395805506711586,0.0168245751502241
236,0.00590021974963591,-0.0393209527814652,0.0171858452938483
237,0.00591318375585794,-0.0393184005540468,0.0172315050525551
238,0.00595458816081925,-0.0392497981634961,0.0173309551825294
239,0.00597132680069019,-0.0391033113520814,0.0173485587675022
240,0.00597206040105725,-0.0388216263107625,0.0173615261480922
241,0.00605,-0.0386861638619339,0.0175056660543971
242,0.0060500941798898,-0.0386079035990918,0.0175094203124706
243,0.00606,-0.03834633854079,0.0175183844897438
244,0.00607203317389762,-0.0382025166949151,0.0176011195276283
245,0.00615006998178664,-0.0380761795647218,0.0176623355085845
246,0.00627871082897159,-0.0380492389960074,0.0176623355085845
247,0.00627871082897159,-0.0377193334890237,0.0177707725226323
248,0.00635394133742606,-0.0375354316543033,0.0177805432557744
249,0.00635394133742606,-0.0374533974896607,0.0177821779047235
250,0.00635394133742606,-0.0374140150640015,0.0177821779047235
251,0.0063542215192284,-0.0373523023018177,0.0177876104927737
252,0.0063542215192284,-0.0372489114783747,0.017912260096921
253,0.0063542215192284,-0.0371272818668134,0.0180560518622625
254,0.0063645751034897,-0.0370437745326548,0.0183967589155059
255,0.0065,-0.036966408680774,0.0184156582634325
256,0.00651336066811719,-0.0367863514492628,0.0184169948020125
257,0.00687605673504806,-0.0367178778392575,0.0185011994923957
258,0.00687605673504806,-0.0366578512630551,0.0185035164301088
259,0.00687605673504806,-0.0365033517565578,0.0186329724625882
260,0.00689745656077178,-0.036470085717647,0.0186363047707857
261,0.00689745656077178,-0.036419245483041,0.018764614896901
262,0.00689745656077178,-0.0363859568728287,0.018764614896901
263,0.00707764031916699,-0.0362211260703242,0.0188664963028741
264,0.00708167359043292,-0.0362201137826695,0.0188664963028741
265,0.00709499473638381,-0.0362184293403841,0.0188669531662719
266,0.00710884084353696,-0.0360046946512236,0.0189536868028118
267,0.00714426793772709,-0.0359402454771955,0.0190311696960844
268,0.00716321722108956,-0.0358480755106061,0.0190397915696103
269,0.00716321722108956,-0.0354632588228407,0.0190455938229269
270,0.00716321722108956,-0.0354470568207018,0.0190928246602441
271,0.00721341608925901,-0.0354421703906627,0.0194328312999466
272,0.00721341608925901,-0.035296845856123,0.0197189877429089
273,0.00721341608925901,-0.0350653761474527,0.0198743894396305
274,0.00735380462654208,-0.035016224904002,0.0199149439863175
275,0.00739325141351616,-0.0349290115472654,0.0199670381461321
276,0.0073947141569965,-0.0349199394943274,0.0199824050790822
277,0.00744130914623637,-0.0347442389993037,0.0199854808636883
278,0.00751497527090817,-0.0346238240153761,0.0200093112298724
279,0.00751508004036017,-0.0346130884750576,0.0201839749003559
280,0.00751508004036017,-0.0343354975146806,0.0202060797683919
281,0.00758675162056605,-0.0343349721296236,0.0202614001847488
282,0.00758750454081625,-0.0342495445464946,0.0204171146092936
283,0.00758760115251104,-0.0341349232501598,0.0204577649612983
284,0.00758760115251104,-0.0340701327723722,0.0209214113212061
285,0.00780092052217903,-0.033977280037018,0.0211595325587085
286,0.00781849222713609,-0.0337018068105603,0.0211620313808077
287,0.00812778678632647,-0.0335920742984437,0.0211634626707966
288,0.00812867924778486,-0.0335805936357042,0.0211847715156229
289,0.00815211505769185,-0.0334388525560049,0.0211901954585255
290,0.00815238713258796,-0.0334166395517612,0.021193204462161
291,0.00861224495586553,-0.0330350049906869,0.0212514792174167
292,0.00863166415920288,-0.0327795247664509,0.0212857250621875
293,0.00866028782209593,-0.0324418132633006,0.0212860995568542
294,0.00883312438001762,-0.0324190571547071,0.021290122827979
295,0.0088435737378793,-0.0323784957249014,0.0214364588040973
296,0.00884787705716197,-0.0322475202052134,0.0218304896483336
297,0.00899191071087379,-0.0321587353970976,0.0218326705653423
298,0.00899191071087379,-0.0321045164667799,0.0218402664929603
299,0.00899191071087379,-0.0320776776986512,0.0220352376882793
300,0.00901414060056357,-0.0320775279778004,0.0220912423563207
301,0.00903494453268802,-0.0320182188511222,0.0221402983617135
302,0.00903494453268802,-0.0317765041163053,0.0223180720407854
303,0.00903494453268802,-0.0315645068347236,0.022329537272126
304,0.00919627153313654,-0.0315564443474687,0.0224980249513351
305,0.00941094976131918,-0.0315360858106581,0.0224985874819797
306,0.00960811973722192,-0.0314502111918758,0.0225059406364662
307,0.00969535089425623,-0.0313909950230364,0.0226200210415292
308,0.00969954164644342,-0.0313808120833807,0.0227262553813949
309,0.00979634509191169,-0.0313589264626845,0.0228920940156075
310,0.0097991308752359,-0.0313548398936417,0.0230435526372321
311,0.00985586668643422,-0.0310568621039439,0.0231090313944588
312,0.00985586668643422,-0.0310351411245767,0.02313252874615
313,0.00985586668643422,-0.0310245936573519,0.0232160869132111
314,0.00991846295652827,-0.0310186975047943,0.0232180741736826
315,0.00991846295652827,-0.030890128552574,0.0232180741736826
316,0.00991846295652827,-0.030890128552574,0.0234372550371299
317,0.0109377380177595,-0.030890128552574,0.0237630128856997
318,0.0111038340217534,-0.0306216568144791,0.0238664529282488
319,0.0111167469896525,-0.0306181036624106,0.0239664003891041
320,0.0111222134444945,-0.0304042681609969,0.024070622639048
321,0.0111733333333333,-0.030295915218087,0.0240903572368723
322,0.0112060971567435,-0.030295915218087,0.0240903572368723
323,0.0115433060145046,-0.0301971738153443,0.0242696251231741
324,0.011736409048416,-0.0301964025596427,0.0243770221245462
325,0.0118760346517738,-0.0301964025596427,0.0245480422393585
326,0.0123604866145067,-0.030072279039652,0.0245820646124246
327,0.0124169621527582,-0.0298240960177057,0.0247307213264023
328,0.0124169621527582,-0.029656994770057,0.024821915299316
329,0.0124169621527582,-0.0295760927857439,0.0248248043158445
330,0.0124240021319278,-0.0295344799533135,0.0250240817793329
331,0.0124240021319278,-0.0294627181088367,0.0251482169053814
332,0.0124240021319278,-0.0293053971694042,0.0252151851462487
333,0.0127269060087665,-0.0289714718550561,0.0252269328537886
334,0.0127269060087665,-0.0288742490848371,0.0253283056359109
335,0.0127269060087665,-0.0287622491541093,0.0255890975077518
336,0.0127298902329527,-0.0287210982577132,0.0256511814414324
337,0.0127685414444578,-0.0285555183311767,0.0257584297294262
338,0.0128,-0.0284595762190726,0.0257589938383219
339,0.0128237506387194,-0.0283762122986108,0.0257667747539459
340,0.0128237506387194,-0.0283762122986108,0.0257999815669233
341,0.0128237506387194,-0.0283098981184976,0.0259328965805527
342,0.0128250211851925,-0.0282762082596846,0.025956300388346
343,0.0128305662598367,-0.0282760128174504,0.0260511345261344
344,0.0129155142036604,-0.0282760128174504,0.0260564732296442
345,0.0129155142036604,-0.028274016432196,0.0260566134904075
346,0.0129155142036604,-0.028274016432196,0.0261091259520595
347,0.0129255234033028,-0.0282086609120757,0.0261094811418232
348,0.0129255234033028,-0.0281342433273915,0.0261567837130047
349,0.0129255234033028,-0.0281193600878582,0.0261602090988859
350,0.013,-0.027890397789823,0.0261602274702633
351,0.0130221164477231,-0.027805138196984,0.0261857745024297
352,0.0130362325091834,-0.0277957911412057,0.0262227046894697
353,0.0130850459124336,-0.0277126217259965,0.0263147100998505
354,0.0131910697408603,-0.0276630221625592,0.0263148244868872
355,0.0132,-0.0275561944216745,0.0263148244868872
356,0.0132136656798509,-0.0275291894204085,0.026405980193118
357,0.0136171787467921,-0.0275290622260218,0.0264067609349088
358,0.0136362929907827,-0.0273962661845553,0.0264067609349088
359,0.0136597999346284,-0.0272977683915654,0.0267872735409503
360,0.0141855852637832,-0.0272621759873529,0.0269796182581934
361,0.014778064885704,-0.0272377231711764,0.027404428342699
362,0.0148814164241937,-0.0272362767686468,0.0275671827623967
363,0.0150607137497432,-0.0272362767686468,0.027609722973069
364,0.0151699855038745,-0.0271559067510238,0.0277700439943587
365,0.0152096388880545,-0.0270583142778263,0.0277957467099365
366,0.0152820467032473,-0.0270583142778263,0.0278430615449963
367,0.0152891598573806,-0.02682285978812,0.028348919188051
368,0.0156197996801678,-0.0268205892523461,0.0286831316283164
369,0.0157600935669302,-0.0268205892523461,0.0286831789796678
370,0.0157855801531705,-0.0267976977051409,0.0288507368120581
371,0.0158600685183377,-0.0267967583947609,0.0289198180013956
372,0.0158600685183377,-0.0266480896193026,0.0290110749133693
373,0.0158600685183377,-0.0265327812071694,0.0292624541286247
374,0.0160094421796483,-0.0265327812071694,0.0292657280108552
375,0.016081446586486,-0.0264242767017919,0.02928787328433
376,0.016081446586486,-0.026105500942213,0.0294021642363912
377,0.016081446586486,-0.0261025783030786,0.0295093671649656
378,0.0161172329628124,-0.0260647675364727,0.0296078691362448
379,0.0162011050815856,-0.0255108374202058,0.0296585028405363
380,0.0164331189960569,-0.0255065688014865,0.0300000821302132
381,0.016444736354108,-0.0253613677494251,0.0300010218511707
382,0.0166075883128893,-0.0253259845777741,0.0300528874194791
383,0.0166198894153401,-0.0253243443001051,0.0301769087480308
384,0.0167384615384615,-0.0253222413625819,0.0303530586026484
385,0.0168142132982566,-0.0253146256173652,0.0304401647164245
386,0.0172228862039528,-0.025182128758494,0.0305267924324516
387,0.0172853897382601,-0.0250648606224915,0.0305454161108657
388,0.0173955354862186,-0.0250003724677746,0.0305512778640858
389,0.0175240087081029,-0.0247958024056109,0.0306760521139588
390,0.017745610956728,-0.0246305483563321,0.0307214998408815
391,0.0179021360188432,-0.0246305483563321,0.0308065707101086
392,0.0180191638507586,-0.0246305483563321,0.0308143901246462
393,0.0180263854538943,-0.0246222480585307,0.0309087852561006
394,0.0180642823390963,-0.0246222480585307,0.0310820913191299
395,0.0180933068102134,-0.0246196555016513,0.0310850695869013
396,0.0181013384649127,-0.024559565013869,0.0311840558709508
397,0.018108124972166,-0.024559565013869,0.031257970175467
398,0.0181298645701808,-0.024559565013869,0.0315337701300276
399,0.0181333333333333,-0.0237314536337876,0.0315370178500221
400,0.0181428571428572,-0.0236410057586957,0.0315384548873394
401,0.0181735012739941,-0.0236003860454305,0.0317188260099995
402,0.0182500227960329,-0.0235506963381304,0.0317188260099995
403,0.0182500227960329,-0.023040391483554,0.0317200390048861
404,0.0182500227960329,-0.022982109483128,0.031783845750122
405,0.0182524555212742,-0.0229640906540418,0.0320918388027783
406,0.0182524555212742,-0.0228432467565986,0.0320944690114216
407,0.0182524555212742,-0.0227071839241964,0.0321651021334905
408,0.0183713419907413,-0.022657869026877,0.0322028898070327
409,0.0183757107258195,-0.0225999498403222,0.0324712946539827
410,0.0184276742133291,-0.0225777045973368,0.0324727345652157
411,0.0184337886214479,-0.0225777045973368,0.032572001892963
412,0.0184719492824023,-0.0223971099440987,0.0327881702026044
413,0.0185635405128236,-0.0223964046666398,0.0329459733423085
414,0.0186226918112268,-0.0223954917549975,0.033255822239579
415,0.0186818181818182,-0.0221721594524357,0.0332791722478671
416,0.0188448334168119,-0.0221721594524357,0.0333032269160888
417,0.018851895467446,-0.0221706729722082,0.0334378758646107
418,0.0189117008606409,-0.0221554094653049,0.0335148779404866
419,0.0191442848086747,-0.0221414243323754,0.0336272761425074
420,0.0191442848086747,-0.0220831742329166,0.03364149861325
421,0.0191442848086747,-0.0220825606527109,0.0338597936042358
422,0.0191569261853905,-0.0220731199030629,0.0339830455775335
423,0.0192209577450483,-0.0219470114741962,0.0342263761576396
424,0.0192344423199807,-0.0218991162561391,0.0343774872128998
425,0.0192865602366465,-0.0218723265935606,0.0344222795472024
426,0.0192902894235947,-0.0211337254855715,0.0344263012778259
427,0.0192939380595976,-0.0211321186795583,0.0346469138398051
428,0.019315289428624,-0.0210206484387414,0.0347499413756796
429,0.0193345097319278,-0.0210066179435834,0.0349054518287299
430,0.019339850071481,-0.0209573101952577,0.0349247763995307
431,0.0193998551858121,-0.0209055496543485,0.0350733408103162
432,0.0193998551858121,-0.0207158964224251,0.0350773152164279
433,0.0193998551858121,-0.0204265107778229,0.0354457331028554
434,0.0194353188597822,-0.0201527386770387,0.0354583794993751
435,0.0194579474094039,-0.020065391462849,0.0357832839002303
436,0.0194636224562147,-0.0199788855699035,0.0357832839002303
437,0.0195404927495654,-0.0198649763049821,0.0360602932609124
438,0.0196252622230501,-0.0198526228454229,0.036225734925742
439,0.0196611479048372,-0.0196986315110218,0.0363723643804782
440,0.0197057349912827,-0.0196832490230572,0.0365212099978853
441,0.0197220188130619,-0.019596124434562,0.0365328868718224
442,0.0197511474181879,-0.0195497102042519,0.0367203482699556
443,0.0198230602791618,-0.0195352460797632,0.0368138386417283
444,0.0199360002810952,-0.0194660301184542,0.0368616146184797
445,0.0200423922773014,-0.019365912526355,0.0370217095434644
446,0.0201383541933706,-0.0193334858117088,0.0373179760763919
447,0.0203048373065402,-0.0192975352707129,0.0373516721814068
448,0.0203240157348964,-0.0192413953744695,0.0373666962526935
449,0.0203774999794352,-0.0192304601720559,0.0373703760309852
450,0.02055,-0.0192088885062582,0.0373814043228492
451,0.0205843198314054,-0.0190189864813317,0.0373974278055526
452,0.0208165744627995,-0.0190050472474462,0.0374237320250582
453,0.0208681876061017,-0.0189953804953693,0.0374768273094418
454,0.0209638824209676,-0.0189656379752501,0.0378683973319675
455,0.0209641406334103,-0.0186499442090538,0.0379717392018632
456,0.0209894265965047,-0.0186313989089313,0.0380223113385438
457,0.0211005945178325,-0.0185739449135917,0.038099938529034
458,0.021132362086974,-0.0185594583395029,0.0381923368127207
459,0.0212727272727273,-0.018461789117711,0.0385699869520964
460,0.0213203693823013,-0.0183038407826463,0.0387015777938377
461,0.021324578845647,-0.0182811833382383,0.0388039560496265
462,0.0213431703139493,-0.0181671571960024,0.0388510606835228
463,0.0214,-0.0181473108452423,0.0392099949275078
464,0.0214031748658962,-0.0181178977199173,0.0394676630758827
