"rank","obs","boot_lb","boot_ub"
169,0.00716321722470802,-0.0197244711744435,0.0262070518616589
170,0.00716321722470802,-0.0197244711744435,0.0262070518616589
171,0.00716321722560933,-0.0189124877464608,0.0266553952037849
172,0.00716321722560933,-0.0189124877464608,0.0266553952037849
173,0.00751508004531313,-0.0187547434254309,0.0270961083130193
174,0.00751508004531313,-0.0187547434254309,0.0270961083130193
175,0.00751508004844072,-0.0184336362416448,0.0272823755394849
176,0.00751508004844072,-0.0184336362416448,0.0272823755394849
177,0.00758760115652444,-0.0183346171532426,0.0273679870625395
178,0.00758760115652444,-0.0183346171532426,0.0273679870625395
179,0.00758760116334031,-0.0182945289788272,0.0274331682019375
180,0.00758760116334031,-0.0182945289788272,0.0274331682019375
181,0.00819349285927271,-0.0168134676420009,0.0277202380428491
182,0.00819349285927271,-0.0168134676420009,0.0277202380428491
183,0.00880124217434171,-0.016769381370635,0.0279305422775755
184,0.00880124217434171,-0.016769381370635,0.0279305422775755
185,0.00884357374425647,-0.0166922840199949,0.0279764633252458
186,0.00884357374425647,-0.0166922840199949,0.0279764633252458
187,0.0088435737580127,-0.0162550303453123,0.028558932072001
188,0.0088435737580127,-0.0162550303453123,0.028558932072001
189,0.00899191071710667,-0.0159841008425518,0.0287736429741923
190,0.00899191071710667,-0.0159841008425518,0.0287736429741923
191,0.00899191071816063,-0.0158872729254695,0.029080772451589
192,0.00899191071816063,-0.0158872729254695,0.029080772451589
193,0.00985586669039446,-0.015412127812419,0.0292557262886868
194,0.00985586669039446,-0.015412127812419,0.0292557262886868
195,0.00985586669310079,-0.0149624419481938,0.029693093620841
196,0.00985586669310079,-0.0149624419481938,0.029693093620841
197,0.0111442427970255,-0.0144147708042199,0.0298238896242397
198,0.0111442427970255,-0.0144147708042199,0.0298238896242397
199,0.0118674212249018,-0.0143285685133482,0.0302900747290341
200,0.0118674212249018,-0.0143285685133482,0.0302900747290341
201,0.0124240021247646,-0.0142214610121335,0.0304112079358676
202,0.0124240021247646,-0.0142214610121335,0.0304112079358676
203,0.0124240021263238,-0.0140231444935282,0.0305841026234645
204,0.0124240021263238,-0.0140231444935282,0.0305841026234645
205,0.0127269060196093,-0.0138265112117335,0.0306450639009505
206,0.0127269060196093,-0.0138265112117335,0.0306450639009505
207,0.0127269060215108,-0.0136740985219499,0.0307632599781621
208,0.0127269060215108,-0.0136740985219499,0.0307632599781621
209,0.0129255233941616,-0.013608234532576,0.0309432392002107
210,0.0129255233941616,-0.013608234532576,0.0309432392002107
211,0.0129255233967833,-0.0134475975776397,0.0315600038292505
212,0.0129255233967833,-0.0134475975776397,0.0315600038292505
213,0.0136453514361098,-0.0132879433171426,0.0323827779768378
214,0.0136453514361098,-0.0132879433171426,0.0323827779768378
215,0.0136826090818443,-0.0132214448383588,0.0326768862793822
216,0.0136826090818443,-0.0132214448383588,0.0326768862793822
217,0.0148462438248293,-0.0131517744662743,0.0330758199054513
218,0.0148462438248293,-0.0131517744662743,0.0330758199054513
219,0.0148805496384329,-0.0130584284977351,0.0339515087425798
220,0.0148805496384329,-0.0130584284977351,0.0339515087425798
221,0.0152960507896475,-0.0129714937396229,0.0340303475067528
222,0.0152960507896475,-0.0129714937396229,0.0340303475067528
223,0.0153042605960281,-0.012345581110856,0.0343044841454152
224,0.0153042605960281,-0.012345581110856,0.0343044841454152
225,0.0157746093469435,-0.0123455808432414,0.0343329696299417
226,0.0157746093469435,-0.0123455808432414,0.0343329696299417
227,0.0158600685297825,-0.012250172970391,0.035167678361403
228,0.0158600685297825,-0.012250172970391,0.035167678361403
229,0.0158600685468951,-0.0122483621079421,0.0353051196300041
230,0.0158600685468951,-0.0122483621079421,0.0353051196300041
231,0.0162379612001491,-0.0122086018854842,0.0369720358704788
232,0.0162379612001491,-0.0122086018854842,0.0369720358704788
233,0.016275525115898,-0.0121612974472285,0.038172401394751
234,0.016275525115898,-0.0121612974472285,0.038172401394751
235,0.0164003439377174,-0.0121612968943244,0.038184114913213
236,0.0164003439377174,-0.0121612968943244,0.038184114913213
237,0.0166315448739655,-0.0120872367361708,0.0388415516433931
238,0.0166315448739655,-0.0120872367361708,0.0388415516433931
239,0.0166517007405941,-0.0118179897578621,0.0393003334511845
240,0.0166517007405941,-0.0118179897578621,0.0393003334511845
241,0.016829631132989,-0.0115831527742264,0.0410813807128259
242,0.016829631132989,-0.0115831527742264,0.0410813807128259
243,0.0168691863187457,-0.0115602909412593,0.0412779132488215
244,0.0168691863187457,-0.0115602909412593,0.0412779132488215
245,0.0171810963365529,-0.011401522263935,0.0416594905533842
246,0.0171810963365529,-0.011401522263935,0.0416594905533842
247,0.0173588943747602,-0.0113686278877794,0.0420844699418436
248,0.0173588943747602,-0.0113686278877794,0.0420844699418436
249,0.0177602905104402,-0.0113671959181018,0.0434109858813153
250,0.0177602905104402,-0.0113671959181018,0.0434109858813153
251,0.0182025083793837,-0.0113014418944153,0.0434897515440801
252,0.0182025083793837,-0.0113014418944153,0.0434897515440801
253,0.0182500227915439,-0.0113014408249267,0.0446203966046133
254,0.0182500227915439,-0.0113014408249267,0.0446203966046133
255,0.0182500227918767,-0.0108898179228327,0.0463528442008428
256,0.0182500227918767,-0.0108898179228327,0.0463528442008428
257,0.0191442848259008,-0.0107937279792728,0.0468864286683045
258,0.0191442848259008,-0.0107937279792728,0.0468864286683045
259,0.0191442848329662,-0.0107053759996847,0.0469769645990786
260,0.0191442848329662,-0.0107053759996847,0.0469769645990786
261,0.0193146889372622,-0.0101852096496985,0.047131908022172
262,0.0193146889372622,-0.0101852096496985,0.047131908022172
263,0.0201481452825648,-0.0100734733575399,0.0474943703745727
264,0.0201481452825648,-0.0100734733575399,0.0474943703745727
265,0.0203928065846837,-0.00968045132497659,0.0486537996087319
266,0.0203928065846837,-0.00968045132497659,0.0486537996087319
267,0.0204095570151165,-0.00967679258446086,0.0491235934609517
268,0.0204095570151165,-0.00967679258446086,0.0491235934609517
269,0.0210326206051501,-0.00946297120391411,0.0511139141632578
270,0.0210326206051501,-0.00946297120391411,0.0511139141632578
271,0.0210775758422584,-0.00943320705146538,0.051682445637435
272,0.0210775758422584,-0.00943320705146538,0.051682445637435
273,0.0211090495684491,-0.00917784176041506,0.0530045615341829
274,0.0211090495684491,-0.00917784176041506,0.0530045615341829
275,0.0211438942922857,-0.00883918908546879,0.0537346357527329
276,0.0211438942922857,-0.00883918908546879,0.0537346357527329
277,0.0211777520459617,-0.00883727848297142,0.0548433813231634
278,0.0211777520459617,-0.00883727848297142,0.0548433813231634
279,0.0213388996178572,-0.00870147357751907,0.0553864854671642
280,0.0213388996178572,-0.00870147357751907,0.0553864854671642
281,0.0213944904505945,-0.00852430863572286,0.0560033475680276
282,0.0213944904505945,-0.00852430863572286,0.0560033475680276
283,0.0221708042236878,-0.00721182191088147,0.0565471100055052
284,0.0221708042236878,-0.00721182191088147,0.0565471100055052
285,0.0228450862077442,-0.00707501391808538,0.0611452689202608
286,0.0228450862077442,-0.00707501391808538,0.0611452689202608
287,0.0228819794585988,-0.00679377190441116,0.0635712047685729
288,0.0228819794585988,-0.00679377190441116,0.0635712047685729
289,0.0230383057845531,-0.00664287201791522,0.0709496536042829
290,0.0230383057845531,-0.00664287201791522,0.0709496536042829
291,0.0236369107452633,-0.00658587410985526,0.071970181349852
292,0.0236369107452633,-0.00658587410985526,0.071970181349852
293,0.0240845692258854,-0.00568646205846222,0.0730603375185015
294,0.0240845692258854,-0.00568646205846222,0.0730603375185015
295,0.0244236175215198,-0.0056864607772419,0.0752467515241763
296,0.0244236175215198,-0.0056864607772419,0.0752467515241763
297,0.025277305714171,-0.00511939799497568,0.0765622599886778
298,0.025277305714171,-0.00511939799497568,0.0765622599886778
299,0.0265570224085011,-0.00496502294818979,0.0770967761031934
300,0.0265570224085011,-0.00496502294818979,0.0770967761031934
301,0.0282654321272211,-0.00349658922144032,0.0775659899780086
302,0.0282654321272211,-0.00349658922144032,0.0775659899780086
303,0.0289853551889918,-0.00243476998121874,0.0777555477435631
304,0.0289853551889918,-0.00243476998121874,0.0777555477435631
305,0.0323754908930694,-0.00200781249165768,0.0815305280686597
306,0.0323754908930694,-0.00200781249165768,0.0815305280686597
307,0.0334443021298123,-0.00127651336961688,0.0842362933279172
308,0.0334443021298123,-0.00127651336961688,0.0842362933279172
309,0.0334443021306043,-0.00107432655524133,0.0905902251972652
310,0.0334443021306043,-0.00107432655524133,0.0905902251972652
311,0.034771684017709,-0.00107432648408285,0.0913980256644789
312,0.034771684017709,-0.00107432648408285,0.0913980256644789
313,0.0383796065611918,-0.000637717149795036,0.0975185153214723
314,0.0383796065611918,-0.000637717149795036,0.0975185153214723
315,0.0398280349183683,-9.00197819739383e-05,0.0992191356017118
316,0.0398280349183683,-9.00197819739383e-05,0.0992191356017118
317,0.0409562775731222,0.000168876600734245,0.101786618786083
318,0.0409562775731222,0.000168876600734245,0.101786618786083
319,0.0409562775732496,0.00094879299124089,0.103737879858664
320,0.0409562775732496,0.00094879299124089,0.103737879858664
321,0.0465998106109927,0.00262349583315162,0.104707516277193
322,0.0465998106109927,0.00262349583315162,0.104707516277193
323,0.0475185999709385,0.00270489191257526,0.107363167089666
324,0.0475185999709385,0.00270489191257526,0.107363167089666
325,0.0475185999726812,0.0037811025206674,0.122850162392949
326,0.0475185999726812,0.0037811025206674,0.122850162392949
327,0.0475636606290877,0.00415193775851151,0.136284991512663
328,0.0475636606290877,0.00415193775851151,0.136284991512663
329,0.051586905973739,0.0051481144050487,0.154243081327152
330,0.051586905973739,0.0051481144050487,0.154243081327152
331,0.0554911975369687,0.00813594306602415,0.154759742955893
332,0.0554911975369687,0.00813594306602415,0.154759742955893
333,0.0574601766413407,0.00939732812593816,0.17022058112505
334,0.0574601766413407,0.00939732812593816,0.17022058112505
335,0.0574601766414013,0.0121891630694922,0.172358703232161
336,0.0574601766414013,0.0121891630694922,0.172358703232161
337,0.0574694001049216,0.0240047284222752,0.215249386563824
338,0.0574694001049216,0.0240047284222752,0.215249386563824
339,0.0574694001055422,0.0256166897832803,0.220506251305761
340,0.0574694001055422,0.0256166897832803,0.220506251305761
